"REF_DATE","GEO","DGUID","Statistic","Household tenure","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Cleaning equipment (non-electric)","Dollars","81","units","0","v64476801","1.1.3.98","16","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other household cleaning supplies","Dollars","81","units","0","v64476800","1.1.3.97","113","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Paper, plastic and foil supplies","Dollars","81","units","0","v64476802","1.1.3.99","391","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Stationery (excluding school supplies)","Dollars","81","units","0","v64476803","1.1.3.100","148","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other paper supplies","Dollars","81","units","0","v64476804","1.1.3.101","173","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Plastic and foil supplies","Dollars","81","units","0","v64476805","1.1.3.102","70","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Garden supplies and services","Dollars","81","units","0","v64476806","1.1.3.103","451","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds","Dollars","81","units","0","v64476807","1.1.3.104","241","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners","Dollars","81","units","0","v64476808","1.1.3.105","65","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Groundskeeping services, snow and garbage removal","Dollars","81","units","0","v64476809","1.1.3.106","145","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other household supplies","Dollars","81","units","0","v64476810","1.1.3.107","194","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Child care","Dollars","81","units","0","v64476811","1.1.3.108","900","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Child care outside the home","Dollars","81","units","0","v64476812","1.1.3.109","772","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Child care in the home (regular and occasional)","Dollars","81","units","0","v64476813","1.1.3.110","128","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Household furnishings and equipment","Dollars","81","units","0","v54530551","1.1.3.14","2746","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Household furnishings","Dollars","81","units","0","v54530552","1.1.3.15","1199","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Furniture","Dollars","81","units","0","v64476814","1.1.3.111","795","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Rugs, mats and underpadding","Dollars","81","units","0","v64476815","1.1.3.112","36","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Art, antiques and decorative ware","Dollars","81","units","0","v64476816","1.1.3.113","107","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Linens","Dollars","81","units","0","v64476817","1.1.3.114","151","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other household furnishings (curtains, mirrors and picture frames)","Dollars","81","units","0","v64476818","1.1.3.115","110","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Household equipment","Dollars","81","units","0","v54530553","1.1.3.16","1383","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Household appliances","Dollars","81","units","0","v54530554","1.1.3.17","606","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Refrigerators and freezers","Dollars","81","units","0","v64476819","1.1.3.116","123","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Microwave ovens","Dollars","81","units","0","v64476820","1.1.3.117","16","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Cooking appliances","Dollars","81","units","0","v64476821","1.1.3.118","100","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Washers and dryers","Dollars","81","units","0","v64476822","1.1.3.119","133","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Dishwashers","Dollars","81","units","0","v64476823","1.1.3.120","53","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Room air conditioners, portable humidifiers and dehumidifiers","Dollars","81","units","0","v64476824","1.1.3.121","25","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other electric equipment and appliances (including parts and attachments)","Dollars","81","units","0","v64476825","1.1.3.122","155","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other household equipment","Dollars","81","units","0","v64476826","1.1.3.123","777","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Home and workshop tools and equipment","Dollars","81","units","0","v64476827","1.1.3.124","187","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Lawn, garden and snow-removal equipment and tools","Dollars","81","units","0","v64476828","1.1.3.125","164","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Non-electric kitchen and cooking equipment","Dollars","81","units","0","v64476829","1.1.3.126","147","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other household equipment, parts and accessories","Dollars","81","units","0","v64476830","1.1.3.127","279","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Maintenance, rental, repairs and services related to household furnishings and equipment","Dollars","81","units","0","v64476831","1.1.3.128","35","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Services related to household furnishings and equipment","Dollars","81","units","0","v64476832","1.1.3.129","129","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Rental of heating equipment","Dollars","81","units","0","v64476833","1.1.3.130","64","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Home security services","Dollars","81","units","0","v64476834","1.1.3.131","65","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Clothing and accessories","Dollars","81","units","0","v54530555","1.1.3.18","4361","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Women's and girls' wear (women and girls aged 4 years and over)","Dollars","81","units","0","v64476835","1.1.3.132","2257","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Clothing (women and girls aged 4 years and over)","Dollars","81","units","0","v64476836","1.1.3.133","1483","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64476837","1.1.3.134","458","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Athletic footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64476838","1.1.3.135","143","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64476839","1.1.3.136","315","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Accessories (women and girls aged 4 years and over)","Dollars","81","units","0","v64476840","1.1.3.137","138","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Watches and jewellery (women and girls aged 4 years and over)","Dollars","81","units","0","v64476841","1.1.3.138","177","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Watches (women and girls aged 4 years and over)","Dollars","81","units","0","v64476842","1.1.3.139","32","","","t","0"
